id,attribute_type,attribute_name,attribute_value
armor_251,damage_negation,VS Slash,14.0
armor_251,damage_negation,VS Pierce,12.9
armor_251,damage_negation,Magic,12.6
armor_251,damage_negation,Fire,11.9
armor_251,damage_negation,Lightning,9.5
armor_251,damage_negation,Holy,10.9
armor_251,resistance,Immunity,35.0
armor_251,resistance,Robustness,57.0
armor_251,resistance,Focus,24.0
armor_251,resistance,Vitality,24.0
armor_251,resistance,Poise,24.0
armor_252,damage_negation,Physical,16.8
armor_252,damage_negation,VS Strike,14.4
armor_252,damage_negation,VS Slash,16.8
armor_252,damage_negation,VS Pierce,16.8
armor_252,damage_negation,Magic,12.4
armor_252,damage_negation,Fire,12.8
armor_252,damage_negation,Lightning,11.4
armor_252,damage_negation,Holy,12.8
armor_252,resistance,Immunity,45.0
armor_252,resistance,Robustness,64.0
armor_252,resistance,Focus,22.0
armor_252,resistance,Vitality,32.0
armor_252,resistance,Poise,31.0
armor_253,damage_negation,Physical,15.3
armor_253,damage_negation,VS Strike,13.4
armor_253,damage_negation,VS Slash,15.3
armor_253,damage_negation,VS Pierce,15.3
armor_253,damage_negation,Magic,11.4
armor_253,damage_negation,Fire,12.4
armor_253,damage_negation,Lightning,10.2
armor_253,damage_negation,Holy,12.4
armor_253,resistance,Immunity,38.0
armor_253,resistance,Robustness,57.0
armor_253,resistance,Focus,21.0
armor_253,resistance,Vitality,25.0
armor_253,resistance,Poise,28.0
armor_254,damage_negation,Physical,7.1
armor_254,damage_negation,VS Strike,8.8
armor_254,damage_negation,VS Slash,8.0
armor_254,damage_negation,VS Pierce,8.0
armor_254,damage_negation,Magic,10.2
armor_254,damage_negation,Fire,10.9
armor_254,damage_negation,Lightning,10.9
armor_254,damage_negation,Holy,8.8
armor_254,resistance,Immunity,69.0
armor_254,resistance,Robustness,29.0
armor_254,resistance,Focus,38.0
armor_254,resistance,Vitality,38.0
armor_254,resistance,Poise,13.0
armor_255,damage_negation,Physical,6.1
armor_255,damage_negation,VS Strike,0.6
armor_255,damage_negation,VS Slash,5.3
armor_255,damage_negation,VS Pierce,2.7
armor_255,damage_negation,Magic,12.6
armor_255,damage_negation,Fire,12.6
armor_255,damage_negation,Lightning,12.4
armor_255,damage_negation,Holy,13.3
armor_255,resistance,Immunity,42.0
armor_255,resistance,Robustness,23.0
armor_255,resistance,Focus,28.0
armor_255,resistance,Vitality,63.0
armor_255,resistance,Poise,10.0
armor_256,damage_negation,Physical,12.9
armor_256,damage_negation,VS Strike,11.9
armor_256,damage_negation,VS Slash,13.5
armor_256,damage_negation,VS Pierce,11.9
armor_256,damage_negation,Magic,12.4
armor_256,damage_negation,Fire,9.5
armor_256,damage_negation,Lightning,10.2
armor_256,damage_negation,Holy,8.8
armor_256,resistance,Immunity,28.0
armor_256,resistance,Robustness,46.0
armor_256,resistance,Focus,21.0
armor_256,resistance,Vitality,21.0
armor_256,resistance,Poise,22.0
armor_257,damage_negation,Physical,5.3
armor_257,damage_negation,VS Strike,4.2
armor_257,damage_negation,VS Slash,5.3
armor_257,damage_negation,VS Pierce,5.3
armor_257,damage_negation,Magic,12.8
armor_257,damage_negation,Fire,11.9
armor_257,damage_negation,Lightning,12.4
armor_257,damage_negation,Holy,12.8
armor_257,resistance,Immunity,38.0
armor_257,resistance,Robustness,23.0
armor_257,resistance,Focus,67.0
armor_257,resistance,Vitality,71.0
armor_257,resistance,Poise,7.0
armor_258,damage_negation,Physical,8.8
armor_258,damage_negation,VS Strike,8.8
armor_258,damage_negation,VS Slash,8.0
armor_258,damage_negation,VS Pierce,8.8
armor_258,damage_negation,Magic,10.9
armor_258,damage_negation,Fire,11.4
armor_258,damage_negation,Lightning,10.9
armor_258,damage_negation,Holy,8.8
armor_258,resistance,Immunity,50.0
armor_258,resistance,Robustness,32.0
armor_258,resistance,Focus,42.0
armor_258,resistance,Vitality,46.0
armor_258,resistance,Poise,13.0
armor_259,damage_negation,Physical,7.8
armor_259,damage_negation,VS Strike,8.6
armor_259,damage_negation,VS Slash,7.8
armor_259,damage_negation,VS Pierce,7.8
armor_259,damage_negation,Magic,6.5
armor_259,damage_negation,Fire,6.9
armor_259,damage_negation,Lightning,7.8
armor_259,damage_negation,Holy,6.5
armor_259,resistance,Immunity,47.0
armor_259,resistance,Robustness,33.0
armor_259,resistance,Focus,36.0
armor_259,resistance,Vitality,30.0
armor_259,resistance,Poise,12.0
armor_260,damage_negation,Physical,6.7
armor_260,damage_negation,VS Strike,6.1
armor_260,damage_negation,VS Slash,6.1
armor_260,damage_negation,VS Pierce,6.1
armor_260,damage_negation,Magic,13.5
armor_260,damage_negation,Fire,13.0
armor_260,damage_negation,Lightning,13.3
armor_260,damage_negation,Holy,13.0
armor_260,resistance,Immunity,50.0
armor_260,resistance,Robustness,24.0
armor_260,resistance,Focus,90.0
armor_260,resistance,Vitality,76.0
armor_260,resistance,Poise,12.0
armor_261,damage_negation,Physical,7.1
armor_261,damage_negation,VS Strike,6.1
armor_261,damage_negation,VS Slash,6.7
armor_261,damage_negation,VS Pierce,6.7
armor_261,damage_negation,Magic,15.4
armor_261,damage_negation,Fire,12.8
armor_261,damage_negation,Lightning,13.0
armor_261,damage_negation,Holy,13.8
armor_261,resistance,Immunity,50.0
armor_261,resistance,Robustness,28.0
armor_261,resistance,Focus,99.0
armor_261,resistance,Vitality,83.0
armor_261,resistance,Poise,12.0
armor_262,damage_negation,Physical,8.0
armor_262,damage_negation,VS Strike,8.8
armor_262,damage_negation,VS Slash,9.5
armor_262,damage_negation,VS Pierce,9.5
armor_262,damage_negation,Magic,10.2
armor_262,damage_negation,Fire,10.2
armor_262,damage_negation,Lightning,10.9
armor_262,damage_negation,Holy,9.5
armor_262,resistance,Immunity,52.0
armor_262,resistance,Robustness,32.0
armor_262,resistance,Focus,54.0
armor_262,resistance,Vitality,54.0
armor_262,resistance,Poise,15.0
armor_263,damage_negation,Physical,18.7
armor_263,damage_negation,VS Strike,15.0
armor_263,damage_negation,VS Slash,19.2
armor_263,damage_negation,VS Pierce,17.5
armor_263,damage_negation,Magic,13.5
armor_263,damage_negation,Fire,13.5
armor_263,damage_negation,Lightning,13.0
armor_263,damage_negation,Holy,13.3
armor_263,resistance,Immunity,60.0
armor_263,resistance,Robustness,83.0
armor_263,resistance,Focus,38.0
armor_263,resistance,Vitality,42.0
armor_263,resistance,Poise,34.0
armor_264,damage_negation,Physical,17.5
armor_264,damage_negation,VS Strike,16.3
armor_264,damage_negation,VS Slash,18.7
armor_264,damage_negation,VS Pierce,18.3
armor_264,damage_negation,Magic,13.0
armor_264,damage_negation,Fire,13.8
armor_264,damage_negation,Lightning,12.8
armor_264,damage_negation,Holy,13.5
armor_264,resistance,Immunity,57.0
armor_264,resistance,Robustness,90.0
armor_264,resistance,Focus,42.0
armor_264,resistance,Vitality,38.0
armor_264,resistance,Poise,34.0
armor_265,damage_negation,Physical,11.4
armor_265,damage_negation,VS Strike,10.9
armor_265,damage_negation,VS Slash,12.4
armor_265,damage_negation,VS Pierce,12.4
armor_265,damage_negation,Magic,8.8
armor_265,damage_negation,Fire,9.5
armor_265,damage_negation,Lightning,6.7
armor_265,damage_negation,Holy,11.4
armor_265,resistance,Immunity,28.0
armor_265,resistance,Robustness,46.0
armor_265,resistance,Focus,23.0
armor_265,resistance,Vitality,23.0
armor_265,resistance,Poise,19.0
armor_266,damage_negation,Physical,13.5
armor_266,damage_negation,VS Strike,11.4
armor_266,damage_negation,VS Slash,14.6
armor_266,damage_negation,VS Pierce,12.9
armor_266,damage_negation,Magic,10.2
armor_266,damage_negation,Fire,13.0
armor_266,damage_negation,Lightning,8.0
armor_266,damage_negation,Holy,10.2
armor_266,resistance,Immunity,32.0
armor_266,resistance,Robustness,55.0
armor_266,resistance,Focus,21.0
armor_266,resistance,Vitality,32.0
armor_266,resistance,Poise,24.0
armor_267,damage_negation,Physical,12.4
armor_267,damage_negation,VS Strike,11.4
armor_267,damage_negation,VS Slash,14.0
armor_267,damage_negation,VS Pierce,13.5
armor_267,damage_negation,Magic,9.5
armor_267,damage_negation,Fire,10.2
armor_267,damage_negation,Lightning,7.1
armor_267,damage_negation,Holy,10.3
armor_267,resistance,Immunity,32.0
armor_267,resistance,Robustness,50.0
armor_267,resistance,Focus,23.0
armor_267,resistance,Vitality,23.0
armor_267,resistance,Poise,19.0
armor_268,damage_negation,Physical,9.5
armor_268,damage_negation,VS Strike,9.5
armor_268,damage_negation,VS Slash,8.0
armor_268,damage_negation,VS Pierce,8.0
armor_268,damage_negation,Magic,10.2
armor_268,damage_negation,Fire,10.9
armor_268,damage_negation,Lightning,11.9
armor_268,damage_negation,Holy,9.5
armor_268,resistance,Immunity,63.0
armor_268,resistance,Robustness,42.0
armor_268,resistance,Focus,50.0
armor_268,resistance,Vitality,50.0
armor_268,resistance,Poise,16.0
armor_269,damage_negation,Physical,12.4
armor_269,damage_negation,VS Strike,9.5
armor_269,damage_negation,VS Slash,12.9
armor_269,damage_negation,VS Pierce,11.4
armor_269,damage_negation,Magic,10.9
armor_269,damage_negation,Fire,10.2
armor_269,damage_negation,Lightning,8.0
armor_269,damage_negation,Holy,8.0
armor_269,resistance,Immunity,25.0
armor_269,resistance,Robustness,60.0
armor_269,resistance,Focus,18.0
armor_269,resistance,Vitality,18.0
armor_269,resistance,Poise,19.0
armor_270,damage_negation,Physical,12.9
armor_270,damage_negation,VS Strike,11.4
armor_270,damage_negation,VS Slash,13.5
armor_270,damage_negation,VS Pierce,12.4
armor_270,damage_negation,Magic,10.9
armor_270,damage_negation,Fire,12.4
armor_270,damage_negation,Lightning,8.8
armor_270,damage_negation,Holy,10.9
armor_270,resistance,Immunity,35.0
armor_270,resistance,Robustness,71.0
armor_270,resistance,Focus,24.0
armor_270,resistance,Vitality,24.0
armor_270,resistance,Poise,21.0
armor_271,damage_negation,Physical,20.4
armor_271,damage_negation,VS Strike,20.2
armor_271,damage_negation,VS Slash,18.3
armor_271,damage_negation,VS Pierce,18.3
armor_271,damage_negation,Magic,13.3
armor_271,damage_negation,Fire,13.5
armor_271,damage_negation,Lightning,14.9
armor_271,damage_negation,Holy,12.8
armor_271,resistance,Immunity,71.0
armor_271,resistance,Robustness,83.0
armor_271,resistance,Focus,46.0
armor_271,resistance,Vitality,55.0
armor_271,resistance,Poise,47.0
armor_272,damage_negation,Physical,11.8
armor_272,damage_negation,VS Strike,10.8
armor_272,damage_negation,VS Slash,12.3
armor_272,damage_negation,VS Pierce,11.8
armor_272,damage_negation,Magic,12.3
armor_272,damage_negation,Fire,11.8
armor_272,damage_negation,Lightning,9.4
armor_272,damage_negation,Holy,11.8
armor_272,resistance,Immunity,28.0
armor_272,resistance,Robustness,46.0
armor_272,resistance,Focus,21.0
armor_272,resistance,Vitality,23.0
armor_272,resistance,Poise,19.0
armor_273,damage_negation,Physical,11.9
armor_273,damage_negation,VS Strike,8.8
armor_273,damage_negation,VS Slash,12.9
armor_273,damage_negation,VS Pierce,11.9
armor_273,damage_negation,Magic,7.1
armor_273,damage_negation,Fire,10.9
armor_273,damage_negation,Lightning,6.1
armor_273,damage_negation,Holy,8.0
armor_273,resistance,Immunity,25.0
armor_273,resistance,Robustness,42.0
armor_273,resistance,Focus,11.0
armor_273,resistance,Vitality,18.0
armor_273,resistance,Poise,17.0
armor_274,damage_negation,Physical,9.5
armor_274,damage_negation,VS Strike,10.2
armor_274,damage_negation,VS Slash,9.5
armor_274,damage_negation,VS Pierce,9.5
armor_274,damage_negation,Magic,10.9
armor_274,damage_negation,Fire,11.4
armor_274,damage_negation,Lightning,11.9
armor_274,damage_negation,Holy,10.9
armor_274,resistance,Immunity,63.0
armor_274,resistance,Robustness,42.0
armor_274,resistance,Focus,55.0
armor_274,resistance,Vitality,55.0
armor_274,resistance,Poise,17.0
armor_275,damage_negation,Physical,6.1
armor_275,damage_negation,VS Strike,8.0
armor_275,damage_negation,VS Slash,6.7
armor_275,damage_negation,VS Pierce,7.1
armor_275,damage_negation,Magic,7.1
armor_275,damage_negation,Fire,8.8
armor_275,damage_negation,Lightning,9.5
armor_275,damage_negation,Holy,8.8
armor_275,resistance,Immunity,46.0
armor_275,resistance,Robustness,28.0
armor_275,resistance,Focus,38.0
armor_275,resistance,Vitality,35.0
armor_275,resistance,Poise,10.0
armor_276,damage_negation,Physical,14.6
armor_276,damage_negation,VS Strike,13.4
armor_276,damage_negation,VS Slash,16.0
armor_276,damage_negation,VS Pierce,17.5
armor_276,damage_negation,Magic,12.6
armor_276,damage_negation,Fire,12.8
armor_276,damage_negation,Lightning,11.4
armor_276,damage_negation,Holy,13.5
armor_276,resistance,Immunity,63.0
armor_276,resistance,Robustness,67.0
armor_276,resistance,Focus,28.0
armor_276,resistance,Vitality,32.0
armor_276,resistance,Poise,27.0
armor_277,damage_negation,Physical,5.3
armor_277,damage_negation,VS Strike,4.2
armor_277,damage_negation,VS Slash,2.7
armor_277,damage_negation,VS Pierce,4.2
armor_277,damage_negation,Magic,12.8
armor_277,damage_negation,Fire,12.4
armor_277,damage_negation,Lightning,11.9
armor_277,damage_negation,Holy,12.4
armor_277,resistance,Immunity,42.0
armor_277,resistance,Robustness,23.0
armor_277,resistance,Focus,60.0
armor_277,resistance,Vitality,60.0
armor_277,resistance,Poise,5.0
armor_278,damage_negation,Physical,5.3
armor_278,damage_negation,VS Strike,6.7
armor_278,damage_negation,VS Slash,6.7
armor_278,damage_negation,VS Pierce,6.1
armor_278,damage_negation,Magic,12.8
armor_278,damage_negation,Fire,12.4
armor_278,damage_negation,Lightning,12.6
armor_278,damage_negation,Holy,12.8
armor_278,resistance,Immunity,42.0
armor_278,resistance,Robustness,25.0
armor_278,resistance,Focus,76.0
armor_278,resistance,Vitality,83.0
armor_278,resistance,Poise,8.0
armor_279,damage_negation,Physical,4.2
armor_279,damage_negation,VS Strike,6.7
armor_279,damage_negation,VS Slash,6.7
armor_279,damage_negation,VS Pierce,6.1
armor_279,damage_negation,Magic,13.0
armor_279,damage_negation,Fire,12.6
armor_279,damage_negation,Lightning,12.6
armor_279,damage_negation,Holy,12.8
armor_279,resistance,Immunity,46.0
armor_279,resistance,Robustness,24.0
armor_279,resistance,Focus,76.0
armor_279,resistance,Vitality,83.0
armor_279,resistance,Poise,8.0
armor_280,damage_negation,Physical,8.8
armor_280,damage_negation,VS Strike,10.9
armor_280,damage_negation,VS Slash,8.8
armor_280,damage_negation,VS Pierce,9.5
armor_280,damage_negation,Magic,11.4
armor_280,damage_negation,Fire,11.4
armor_280,damage_negation,Lightning,12.4
armor_280,damage_negation,Holy,10.2
armor_280,resistance,Immunity,63.0
armor_280,resistance,Robustness,50.0
armor_280,resistance,Focus,50.0
armor_280,resistance,Vitality,55.0
armor_280,resistance,Poise,16.0
armor_281,damage_negation,Physical,17.5
armor_281,damage_negation,VS Strike,13.9
armor_281,damage_negation,VS Slash,16.8
armor_281,damage_negation,VS Pierce,16.8
armor_281,damage_negation,Magic,13.0
armor_281,damage_negation,Fire,12.8
armor_281,damage_negation,Lightning,11.4
armor_281,damage_negation,Holy,13.5
armor_281,resistance,Immunity,50.0
armor_281,resistance,Robustness,71.0
armor_281,resistance,Focus,35.0
armor_281,resistance,Vitality,35.0
armor_281,resistance,Poise,33.0
armor_282,damage_negation,Physical,17.7
armor_282,damage_negation,VS Strike,13.9
armor_282,damage_negation,VS Slash,17.5
armor_282,damage_negation,VS Pierce,15.8
armor_282,damage_negation,Magic,13.0
armor_282,damage_negation,Fire,11.9
armor_282,damage_negation,Lightning,11.4
armor_282,damage_negation,Holy,14.5
armor_282,resistance,Immunity,50.0
armor_282,resistance,Robustness,71.0
armor_282,resistance,Focus,35.0
armor_282,resistance,Vitality,35.0
armor_282,resistance,Poise,33.0
armor_283,damage_negation,Physical,12.9
armor_283,damage_negation,VS Strike,10.9
armor_283,damage_negation,VS Slash,13.5
armor_283,damage_negation,VS Pierce,12.9
armor_283,damage_negation,Magic,11.9
armor_283,damage_negation,Fire,10.9
armor_283,damage_negation,Lightning,7.1
armor_283,damage_negation,Holy,8.8
armor_283,resistance,Immunity,28.0
armor_283,resistance,Robustness,55.0
armor_283,resistance,Focus,23.0
armor_283,resistance,Vitality,23.0
armor_283,resistance,Poise,22.0
armor_284,damage_negation,Physical,0.6
armor_284,damage_negation,VS Strike,2.7
armor_284,damage_negation,VS Slash,0.6
armor_284,damage_negation,VS Pierce,0.6
armor_284,damage_negation,Magic,11.9
armor_284,damage_negation,Fire,11.4
armor_284,damage_negation,Lightning,11.9
armor_284,damage_negation,Holy,12.4
armor_284,resistance,Immunity,38.0
armor_284,resistance,Robustness,11.0
armor_284,resistance,Focus,63.0
armor_284,resistance,Vitality,107.0
armor_284,resistance,Poise,5.0
armor_285,damage_negation,Physical,6.0
armor_285,damage_negation,VS Strike,6.0
armor_285,damage_negation,VS Slash,5.2
armor_285,damage_negation,VS Pierce,4.1
armor_285,damage_negation,Magic,13.2
armor_285,damage_negation,Fire,12.7
armor_285,damage_negation,Lightning,12.5
armor_285,damage_negation,Holy,12.7
armor_285,resistance,Immunity,65.0
armor_285,resistance,Robustness,22.0
armor_285,resistance,Focus,55.0
armor_285,resistance,Vitality,80.0
armor_285,resistance,Poise,8.0
armor_286,damage_negation,Physical,12.9
armor_286,damage_negation,VS Strike,10.9
armor_286,damage_negation,VS Slash,12.4
armor_286,damage_negation,VS Pierce,12.9
armor_286,damage_negation,Magic,10.9
armor_286,damage_negation,Fire,10.9
armor_286,damage_negation,Lightning,7.1
armor_286,damage_negation,Holy,9.5
armor_286,resistance,Immunity,35.0
armor_286,resistance,Robustness,60.0
armor_286,resistance,Focus,23.0
armor_286,resistance,Vitality,21.0
armor_286,resistance,Poise,21.0
armor_287,damage_negation,Physical,11.9
armor_287,damage_negation,VS Strike,10.9
armor_287,damage_negation,VS Slash,11.4
armor_287,damage_negation,VS Pierce,12.4
armor_287,damage_negation,Magic,8.8
armor_287,damage_negation,Fire,11.4
armor_287,damage_negation,Lightning,7.1
armor_287,damage_negation,Holy,8.0
armor_287,resistance,Immunity,32.0
armor_287,resistance,Robustness,55.0
armor_287,resistance,Focus,18.0
armor_287,resistance,Vitality,21.0
armor_287,resistance,Poise,19.0
armor_288,damage_negation,Physical,12.9
armor_288,damage_negation,VS Strike,11.9
armor_288,damage_negation,VS Slash,12.4
armor_288,damage_negation,VS Pierce,12.9
armor_288,damage_negation,Magic,9.5
armor_288,damage_negation,Fire,10.2
armor_288,damage_negation,Lightning,8.8
armor_288,damage_negation,Holy,9.5
armor_288,resistance,Immunity,32.0
armor_288,resistance,Robustness,55.0
armor_288,resistance,Focus,23.0
